time,MAC address,pi1,pi2,pi3,pi4,pi5,x,y,floor
2020-02-21 14:59:18.319260,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-65,-59,-35,166,90,0
2020-02-21 14:59:21.239626,01dcb42468ee6985b8593ccced4a4f2814c77fbdd8cbf4209de008426a023014,-43,-150,-150,-150,-63,214,44,0
2020-02-21 14:59:21.671672,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-69,-63,-51,192,91,0
2020-02-21 14:59:38.713841,ac6e93f84969ae0117602c1b10cfadeddbb1b9cc579754f6a52d8d187160c987,-73,-150,-150,-150,-150,220,42,0
2020-02-21 14:59:36.627814,f6f320e237eeb8ff2bfb07d49dba0a69148b477d9e7b727b3cc423ae0aaffcda,-73,-150,-150,-150,-150,231,43,0
2020-02-21 14:59:31.867814,1366ef6c4268247cfd31d97726b74a9a58c8a5c1f0f393cefba0e18c0ecf2bc7,-150,-150,-67,-150,-150,113,80,0
2020-02-21 14:59:42.482688,6b7fbfdccade112b0566ce8c84954d724d26f5ed5e1a9aff025ea6e489c1460c,-53,-150,-150,-150,-61,148,48,0
2020-02-21 14:59:43.445571,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-150,-150,-55,-59,131,68,0
2020-02-21 14:59:45.698363,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-61,-63,-65,-61,-53,195,92,0
2020-02-21 14:59:49.248415,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-63,-67,-150,-59,-37,178,91,0
2020-02-21 15:00:01.466631,01dcb42468ee6985b8593ccced4a4f2814c77fbdd8cbf4209de008426a023014,-49,-150,-150,-150,-150,212,48,0
2020-02-21 15:00:05.952691,3f1b1d1b9f3490477c6a4250e524f52a9893e3a7f1e13f228b55c0a949050f48,-150,-150,-59,-150,-61,134,71,0
2020-02-21 15:00:09.458012,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-150,-51,198,87,0
2020-02-21 15:00:00.868731,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-150,-63,-150,170,81,0
2020-02-21 15:00:15.055847,125eaffa108f93a917bb0a4eee36db77f0f53fba42b67532ad476989bc1168ef,-63,-150,-61,-69,-150,137,75,0
2020-02-21 15:00:24.139266,01dcb42468ee6985b8593ccced4a4f2814c77fbdd8cbf4209de008426a023014,-51,-150,-150,-150,-150,210,47,0
2020-02-21 15:00:27.760172,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-61,-150,-67,-61,-53,192,90,0
2020-02-21 15:00:42.034549,01dcb42468ee6985b8593ccced4a4f2814c77fbdd8cbf4209de008426a023014,-53,-150,-150,-150,-59,208,47,0
2020-02-21 15:00:48.728532,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-61,-150,196,92,0
2020-02-21 15:00:48.658484,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-63,-67,-61,-39,176,81,0
2020-02-21 15:00:57.548640,6331f0353862e9eb14511d21c155f1c8a70e141967167025629d8831f95b807e,-63,-150,-150,-150,-150,192,97,0
2020-02-21 15:01:02.197103,01dcb42468ee6985b8593ccced4a4f2814c77fbdd8cbf4209de008426a023014,-59,-150,-150,-150,-150,209,46,0
2020-02-21 15:01:02.724030,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-67,-57,-49,195,92,0
2020-02-21 15:01:07.472391,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-65,-61,-39,170,72,0
2020-02-21 15:01:18.633378,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-63,-150,-59,-61,152,88,0
2020-02-21 15:01:22.708010,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-67,-61,-55,197,94,0
2020-02-21 15:01:27.872784,60269c6d8e594270fd08781821746aedef231bc038a870ddb43a0c1d5a37c0fb,-150,-150,-150,-150,-59,201,77,0
2020-02-21 15:01:20.421183,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-150,-63,-150,166,78,0
2020-02-21 15:01:36.340293,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-69,-67,-63,-63,-37,176,69,0
2020-02-21 15:01:48.728093,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-61,-150,-150,-150,-150,194,91,0
2020-02-21 15:01:52.027968,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-150,-61,-150,-150,162,80,0
2020-02-21 15:02:26.760118,5267dcc033c3109183b68738c8d70db95f3a27ea0dfab9a1265702336f9f4f00,-150,-150,-65,-150,-51,163,29,0
2020-02-21 15:02:23.679513,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-63,-150,-61,-150,-37,157,54,0
2020-02-21 15:02:40.764677,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-59,-150,-150,174,87,0
2020-02-21 15:02:55.443179,932f927dcab6b6a17cbee1fb2e3a2ba1528437f6c7843ba0ba56c120333fa093,-150,-73,-59,-77,-53,160,67,0
2020-02-21 15:02:55.328989,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-67,-57,-150,-35,172,81,0
2020-02-21 15:03:00.754347,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-150,-55,197,91,0
2020-02-21 15:03:17.214826,4822be035bb7d44cb69d5c76bcf34ce6407170868536e762cd3a28cb0d115494,-150,-150,-150,-150,-45,146,56,0
2020-02-21 15:03:19.435835,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-67,-150,-57,-150,128,67,0
2020-02-21 15:03:11.008685,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-67,-59,-150,-39,161,74,0
2020-02-21 15:03:29.230181,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-67,-63,-150,-150,168,76,0
2020-02-21 15:03:42.507019,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-150,-55,-57,-37,172,66,0
2020-02-21 15:04:13.768498,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-150,-150,188,80,0
2020-02-21 15:04:13.965680,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-63,-59,-37,170,82,0
2020-02-21 15:04:38.286593,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-61,-51,190,95,0
2020-02-21 15:04:30.886389,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-63,-150,-150,184,77,0
2020-02-21 15:04:45.440201,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-57,-55,-39,172,78,0
2020-02-21 15:04:56.369991,3f1b1d1b9f3490477c6a4250e524f52a9893e3a7f1e13f228b55c0a949050f48,-150,-150,-67,-150,-150,129,76,0
2020-02-21 15:05:01.379334,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-67,-65,-59,-150,160,83,0
2020-02-21 15:05:18.394440,41bce8f20d028fb34657d9961da68469bf8749e706ed78baef9c47431eca5a5f,-150,-150,-41,-150,-43,162,64,0
2020-02-21 15:05:18.760601,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-61,-150,191,87,0
2020-02-21 15:05:17.180415,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-75,-67,-59,-55,-39,168,80,0
2020-02-21 15:05:29.981485,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-150,-150,-61,-57,127,63,0
2020-02-21 15:05:35.940052,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-150,-150,185,88,0
2020-02-21 15:05:40.695335,4822be035bb7d44cb69d5c76bcf34ce6407170868536e762cd3a28cb0d115494,-150,-150,-65,-150,-150,141,47,0
2020-02-21 15:05:40.174601,5267dcc033c3109183b68738c8d70db95f3a27ea0dfab9a1265702336f9f4f00,-150,-150,-59,-150,-150,221,58,0
2020-02-21 15:05:47.340222,3130db8293f68b41419d8cb60b7d2b0964b725acdd2272b6bfbb2be25e021974,-150,-150,-65,-67,-51,174,74,0
2020-02-21 15:05:59.868157,323a49b849307e1a3a46782fddd15b30c4f0ffbb3f8d9946be4b5a867603e3e2,-150,-150,-61,-150,-150,155,60,0
2020-02-21 15:05:55.825644,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-65,-65,-150,191,94,0
2020-02-21 15:05:50.266482,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-65,-150,-150,-150,186,54,0
2020-02-21 15:06:04.662076,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-69,-67,-63,188,96,0
2020-02-21 15:06:04.767156,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-61,-57,-43,206,82,0
2020-02-21 15:06:29.315485,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-61,-150,-55,-150,136,62,0
2020-02-21 15:06:22.779369,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-67,-150,-61,-63,192,92,0
2020-02-21 15:06:20.005298,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-65,-59,-59,-150,170,84,0
2020-02-21 15:06:35.907620,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-59,-65,-51,-39,165,87,0
2020-02-21 15:06:51.687067,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-59,-59,-150,179,77,0
2020-02-21 15:07:09.054872,112f84856cf281a3a786d1559e9f2c9baca9053a01b4369804bab6cc79a7d0ed,-150,-75,-150,-150,-150,101,62,0
2020-02-21 15:07:02.787954,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-67,-150,190,81,0
2020-02-21 15:07:19.686035,3130db8293f68b41419d8cb60b7d2b0964b725acdd2272b6bfbb2be25e021974,-150,-150,-150,-63,-45,196,84,0
2020-02-21 15:07:25.860613,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-63,-150,185,91,0
2020-02-21 15:07:23.314487,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-69,-65,-65,-150,-37,164,80,0
2020-02-21 15:07:33.805069,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-150,-150,185,93,0
2020-02-21 15:07:40.107638,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-63,-150,-150,168,83,0
2020-02-21 15:07:58.611737,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-150,-63,185,84,0
2020-02-21 15:07:54.809433,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-65,-57,-57,-37,169,66,0
2020-02-21 15:08:03.753680,19cae0e8a2a002292766573b2fe41efe11cc215ca4572d6b11abf99e993e089b,-150,-150,-51,-150,-150,168,66,0
2020-02-21 15:08:15.815418,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-65,-150,194,96,0
2020-02-21 15:08:10.491662,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-75,-67,-61,-59,-150,146,90,0
2020-02-21 15:08:14.761169,a028bf81bcefdcb175a9415405791529b9e562ff21c7348369c41f6ed3194b15,-150,-73,-150,-65,-71,189,70,0
2020-02-21 15:08:26.275104,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-69,-59,-59,-37,175,92,0
2020-02-21 15:08:35.499011,9142cf08f91c5992562a316772ba728369cd1713036138525ce9f700512a5114,-150,-150,-55,-150,-150,131,44,0
2020-02-21 15:08:30.277998,4add80fe5645cd911d89b852136f1a77b2958a5dc75da86b3f8fe271b5f80405,-47,-150,-65,-77,-150,219,66,0
2020-02-21 15:08:43.108912,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-61,-61,-39,167,81,0
2020-02-21 15:08:52.439799,112f84856cf281a3a786d1559e9f2c9baca9053a01b4369804bab6cc79a7d0ed,-150,-63,-150,-150,-150,130,87,0
2020-02-21 15:08:50.869511,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-150,-150,195,93,0
2020-02-21 15:09:11.708618,4b41dbcbfdc18c7ff92b41fe6ae9c3033348e1d1fb9f2e37e00cabd3f2b9a75e,-75,-63,-65,-55,-150,183,74,0
2020-02-21 15:09:11.634240,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-150,-53,195,91,0
2020-02-21 15:09:13.518023,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-63,-61,-150,-41,180,63,0
2020-02-21 15:09:35.889050,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-150,-150,-69,-63,203,93,0
2020-02-21 15:09:30.408596,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-61,-150,-150,169,80,0
2020-02-21 15:09:41.578601,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-57,-61,-150,-150,168,77,0
2020-02-21 15:09:45.075952,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-75,-65,-63,-55,-41,164,74,0
2020-02-21 15:09:59.613617,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-63,-53,195,93,0
2020-02-21 15:10:00.829107,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-69,-150,-57,-150,166,80,0
2020-02-21 15:10:16.785300,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-67,-59,-59,-35,157,83,0
2020-02-21 15:10:10.545116,0327cc1587dfef112d223a3274f4f4906dc9212d7592fcd1d21715c4211bff7a,-51,-150,-150,-150,-150,192,98,0
2020-02-21 15:10:28.530641,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-55,-150,-150,-150,148,72,0
2020-02-21 15:10:32.507455,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-73,-65,-61,-51,194,92,0
2020-02-21 15:10:39.223398,0327cc1587dfef112d223a3274f4f4906dc9212d7592fcd1d21715c4211bff7a,-150,-150,-150,-59,-150,158,86,0
2020-02-21 15:10:42.525614,6e9fde4f29bb29ced9bd99f9602cb86e50d9fff6bf35693145fe83c7ace7e97a,-63,-150,-150,-150,-150,214,39,0
2020-02-21 15:10:46.975696,3f1b1d1b9f3490477c6a4250e524f52a9893e3a7f1e13f228b55c0a949050f48,-73,-150,-69,-73,-49,188,60,0
2020-02-21 15:10:50.975796,323a49b849307e1a3a46782fddd15b30c4f0ffbb3f8d9946be4b5a867603e3e2,-150,-150,-69,-150,-150,188,45,0
2020-02-21 15:10:56.564607,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-63,-150,190,92,0
2020-02-21 15:11:03.557941,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-61,-63,-57,195,92,0
2020-02-21 15:11:04.243316,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-75,-69,-61,-59,-39,168,79,0
2020-02-21 15:11:02.303014,0327cc1587dfef112d223a3274f4f4906dc9212d7592fcd1d21715c4211bff7a,-150,-150,-61,-150,-150,210,61,0
2020-02-21 15:11:14.943691,0327cc1587dfef112d223a3274f4f4906dc9212d7592fcd1d21715c4211bff7a,-69,-150,-59,-69,-41,216,46,0
2020-02-21 15:11:29.535818,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-61,-55,196,92,0
2020-02-21 15:11:20.965756,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-59,-150,-150,162,79,0
2020-02-21 15:11:39.614463,966d941c1a1f0fbf731ce2fbcf01d1af6ed7d1d2ec6fb3c444700cfbbf936efc,-150,-150,-150,-150,-61,135,109,0
2020-02-21 15:11:35.914859,3f1b1d1b9f3490477c6a4250e524f52a9893e3a7f1e13f228b55c0a949050f48,-67,-150,-150,-150,-45,176,63,0
2020-02-21 15:11:35.571853,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-63,-150,-55,-37,166,81,0
2020-02-21 15:11:34.443199,0327cc1587dfef112d223a3274f4f4906dc9212d7592fcd1d21715c4211bff7a,-57,-150,-150,-150,-150,220,73,0
2020-02-21 15:11:40.124979,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-65,-59,-53,198,90,0
2020-02-21 15:11:55.493539,60269c6d8e594270fd08781821746aedef231bc038a870ddb43a0c1d5a37c0fb,-150,-150,-65,-150,-150,132,19,0
2020-02-21 15:11:53.854362,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-63,-61,-57,-35,171,68,0
2020-02-21 15:12:07.694638,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-75,-67,-150,-57,-37,168,77,0
2020-02-21 15:12:15.925473,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-61,-63,-61,-57,171,69,0
2020-02-21 15:12:21.532526,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-59,-55,195,92,0
2020-02-21 15:12:22.491085,3f4b3a468233d0637321ddc7ac7c2eb83952050bd022d3d6fbf061d570b61d4b,-150,-69,-150,-150,-150,128,48,0
2020-02-21 15:12:40.834349,f5858822a52e2f5c86c20f957180bee8f4e314db7f7c3287ac0107cef7b2fdb3,-55,-150,-150,-150,-150,142,56,0
2020-02-21 15:12:42.392099,323a49b849307e1a3a46782fddd15b30c4f0ffbb3f8d9946be4b5a867603e3e2,-73,-150,-63,-65,-45,178,55,0
2020-02-21 15:12:40.546733,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-57,-51,191,90,0
2020-02-21 15:12:57.996787,f5858822a52e2f5c86c20f957180bee8f4e314db7f7c3287ac0107cef7b2fdb3,-53,-150,-150,-150,-150,184,36,0
2020-02-21 15:12:54.037456,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-59,-55,-57,-35,168,90,0
2020-02-21 15:13:08.019655,323a49b849307e1a3a46782fddd15b30c4f0ffbb3f8d9946be4b5a867603e3e2,-150,-150,-150,-150,-41,178,55,0
2020-02-21 15:13:07.594901,19cae0e8a2a002292766573b2fe41efe11cc215ca4572d6b11abf99e993e089b,-150,-150,-57,-67,-45,164,60,0
2020-02-21 15:13:18.394760,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-61,-150,-150,-57,134,70,0
2020-02-21 15:13:14.528833,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-67,-59,-55,198,87,0
2020-02-21 15:13:11.673202,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-57,-150,-150,165,79,0
2020-02-21 15:13:28.343154,9142cf08f91c5992562a316772ba728369cd1713036138525ce9f700512a5114,-150,-150,-150,-150,-43,199,65,0
2020-02-21 15:13:26.627213,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-150,-61,-57,-37,177,83,0
2020-02-21 15:13:37.935020,4b41dbcbfdc18c7ff92b41fe6ae9c3033348e1d1fb9f2e37e00cabd3f2b9a75e,-150,-63,-150,-49,-150,166,100,0
2020-02-21 15:13:47.107438,678a5a4dc98afd61326426b7fcaf5d92d57d55c5dfc4d6a7c129df9ef2f2cbcd,-150,-59,-33,-45,-150,123,66,0
2020-02-21 15:13:40.092553,97ad6e54849da806823f958f2261e4b9c9b24c69d7de2967e74425fde4598911,-57,-63,-61,-59,-49,208,97,0
2020-02-21 15:13:41.468478,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-150,-63,-150,-150,165,86,0
2020-02-21 15:13:54.169462,e62a8ff7e99dfa453949321349de2cf617c85a539b2cca2459357273a5b910cb,-150,-67,-150,-150,-150,153,71,0
2020-02-21 15:14:00.584542,97ad6e54849da806823f958f2261e4b9c9b24c69d7de2967e74425fde4598911,-35,-150,-150,-150,-150,202,93,0
2020-02-21 15:14:00.431132,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-75,-150,-63,-150,-150,165,81,0
2020-02-21 15:14:18.290047,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-150,-55,193,88,0
2020-02-21 15:14:28.919036,ac6e93f84969ae0117602c1b10cfadeddbb1b9cc579754f6a52d8d187160c987,-67,-150,-150,-150,-150,213,77,0
2020-02-21 15:14:20.529522,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-63,-57,-150,198,89,0
2020-02-21 15:14:44.681817,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-61,-59,-37,169,82,0
2020-02-21 15:15:06.498875,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-150,-71,-61,-53,190,92,0
2020-02-21 15:15:00.454053,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-150,-59,-61,-150,175,85,0
2020-02-21 15:15:11.189812,07c7f4929ad69af3b133150caaa4dbbb910658a2e2d92491e9eecba8304520c3,-63,-150,-150,-150,-150,211,43,0
2020-02-21 15:15:18.860520,ffbfbc80f8af46ff922ab255659de6d09aafb8dada853c653088b27d933859a6,-150,-150,-150,-150,-63,124,56,0
2020-02-21 15:15:17.409229,9142cf08f91c5992562a316772ba728369cd1713036138525ce9f700512a5114,-150,-150,-61,-150,-150,174,51,0
2020-02-21 15:15:16.303294,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-75,-63,-150,-59,-37,170,92,0
2020-02-21 15:15:26.033805,19cae0e8a2a002292766573b2fe41efe11cc215ca4572d6b11abf99e993e089b,-73,-150,-150,-63,-150,166,54,0
2020-02-21 15:15:26.138065,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-61,-150,-150,-57,-150,182,92,0
2020-02-21 15:15:32.229558,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-150,-65,-55,-150,-150,175,77,0
2020-02-21 15:15:40.339133,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-59,-55,187,93,0
2020-02-21 15:16:02.477738,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-65,-59,-55,192,92,0
2020-02-21 15:16:03.489352,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-69,-150,-55,-39,176,80,0
2020-02-21 15:16:14.688835,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-75,-59,-150,-150,-61,121,96,0
2020-02-21 15:16:23.461351,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-150,-150,-150,-150,192,92,0
2020-02-21 15:16:38.196168,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-63,-150,-57,-150,160,62,0
2020-02-21 15:16:34.915392,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-69,-69,-61,-57,-45,164,82,0
2020-02-21 15:16:43.415037,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-61,-150,-59,-53,191,93,0
2020-02-21 15:16:57.258813,9056e3e4f6ee8e1fe271ec300b940665c89c435078a627827a4f0bdd34cd7f97,-150,-150,-150,-67,-150,124,61,0
2020-02-21 15:16:50.887549,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-59,-59,-150,198,58,0
2020-02-21 15:17:03.441179,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-57,-65,-53,-150,115,84,0
2020-02-21 15:17:09.437243,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-150,-150,188,93,0
2020-02-21 15:17:06.257744,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-71,-150,-53,-150,-37,162,76,0
2020-02-21 15:17:19.163278,4b0f3abff224b0715665b1239bdc2a74cd9130d826f524b4b5775cc9580df5b8,-71,-150,-150,-150,-45,169,82,0
2020-02-21 15:17:19.519650,19cae0e8a2a002292766573b2fe41efe11cc215ca4572d6b11abf99e993e089b,-150,-150,-150,-150,-43,194,45,0
2020-02-21 15:17:19.090374,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-150,-150,-59,-55,195,94,0
2020-02-21 15:17:24.136072,b1f5c0bf683f8106b4c61b70f3fb20f7619e2ee74423204348f81b0872e942ea,-150,-69,-63,-150,-47,164,92,0
2020-02-21 15:17:26.916925,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-61,-63,-59,-61,133,59,0
2020-02-21 15:17:29.406462,3f1b1d1b9f3490477c6a4250e524f52a9893e3a7f1e13f228b55c0a949050f48,-75,-150,-150,-150,-53,147,39,0
2020-02-21 15:17:23.190303,19cae0e8a2a002292766573b2fe41efe11cc215ca4572d6b11abf99e993e089b,-150,-150,-61,-150,-150,176,52,0
2020-02-21 15:17:28.427403,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-71,-150,-61,-57,184,93,0
2020-02-21 15:17:21.747160,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-75,-71,-61,-57,-150,166,79,0
2020-02-21 15:17:36.726526,dce7f7c30219024ff79aa0088132c614b245d2a53e7c395d8f79560bcad86579,-150,-71,-67,-69,-53,121,73,0
2020-02-21 15:17:37.593765,b8f0be78495634062b2179455031e7419428b11b86c258d62a3cda4d78c0f811,-73,-67,-63,-57,-37,165,81,0
2020-02-21 15:17:47.814250,bfa2dfff4434ec9c8ad43d06c296780ae70cbeeb6d4f96e46755da053f3a448f,-150,-71,-150,-150,-43,168,104,0
2020-02-21 15:17:47.738280,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-63,-59,188,90,0
2020-02-21 15:17:55.051564,bfa2dfff4434ec9c8ad43d06c296780ae70cbeeb6d4f96e46755da053f3a448f,-150,-150,-150,-71,-43,185,110,0
2020-02-21 15:17:52.092941,744ebe810b27d06a1772af5fc18589a53b618fa63d1087d7c8da3d224ed5c5c2,-150,-45,-150,-61,-150,169,66,0
